unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount,index
1.58E+12,1/31/2020 0:00,BTC/USDT,9511.52,9530.22,9210.01,9352.89,45552.02235,425779010.4,428547,899
1.58E+12,1/30/2020 0:00,BTC/USDT,9301.57,9578,9204.44,9513.21,60626.74426,569652869.8,529570,898
1.58E+12,1/29/2020 0:00,BTC/USDT,9375.34,9449.24,9216,9301.53,53864.06512,503188568.8,492545,897
1.58E+12,1/28/2020 0:00,BTC/USDT,8907.57,9400,8862.4,9374.21,74584.85377,676593159.5,616678,896
1.58E+12,1/27/2020 0:00,BTC/USDT,8614.39,9000,8535,8907.57,53973.543,473194952.8,514196,895
1.58E+12,1/26/2020 0:00,BTC/USDT,8340.01,8618.13,8293.66,8615,31130.48516,263941925.3,332612,894
1.58E+12,1/25/2020 0:00,BTC/USDT,8438.99,8451.26,8254.9,8340.58,25521.15793,212869245.6,283118,893
1.58E+12,1/24/2020 0:00,BTC/USDT,8404.52,8528.02,8238,8439,41687.52953,349874174.8,407271,892
1.58E+12,1/23/2020 0:00,BTC/USDT,8682.77,8691.81,8306.39,8404.52,48165.9446,407428808.7,464805,891
1.58E+12,1/22/2020 0:00,BTC/USDT,8736.04,8818,8590,8682.36,29080.55714,252638888.2,317424,890
1.58E+12,1/21/2020 0:00,BTC/USDT,8642.35,8789,8488,8736.03,36494.68766,316056705,365621,889
1.58E+12,1/20/2020 0:00,BTC/USDT,8701.72,8746.99,8521.28,8642.35,38896.63975,336447837,385006,888
1.58E+12,1/19/2020 0:00,BTC/USDT,8915.09,9198.98,8466,8701.7,70676.88926,623950864.3,615665,887
1.58E+12,1/18/2020 0:00,BTC/USDT,8913.27,8988.88,8806.38,8915.96,38294.74655,340852837.9,458182,886
1.58E+12,1/17/2020 0:00,BTC/USDT,8720.15,9041.65,8672.44,8913.28,70897.73738,629568740.7,676403,885
1.58E+12,1/16/2020 0:00,BTC/USDT,8820.01,8859.81,8586,8720.01,51991.07428,451752380.3,543064,884
1.58E+12,1/15/2020 0:00,BTC/USDT,8814.64,8916.48,8564,8821.41,84816.29761,743712237.3,764048,883
1.58E+12,1/14/2020 0:00,BTC/USDT,8110.34,8880,8105.54,8810.01,120399.1267,1032735181,915328,882
1.58E+12,1/13/2020 0:00,BTC/USDT,8184.97,8196,8055.89,8110.34,31159.75568,252656965.4,289144,881
1.58E+12,1/12/2020 0:00,BTC/USDT,8020.01,8197,7960,8184.98,38131.49434,309351920.5,350662,880
1.58E+12,1/11/2020 0:00,BTC/USDT,8198.86,8286.34,8003.16,8020.01,54810.03267,445034349.6,469131,879
1.58E+12,1/10/2020 0:00,BTC/USDT,7817.74,8199,7672,8197.02,82406.77745,652774220.4,606101,878
1.58E+12,1/9/2020 0:00,BTC/USDT,8054.72,8055.96,7750,7817.76,64239.51983,507258250.5,478800,877
1.58E+12,1/8/2020 0:00,BTC/USDT,8145.92,8455,7870,8055.98,112622.6426,926410232.6,830375,876
1.58E+12,1/7/2020 0:00,BTC/USDT,7758.9,8207.68,7723.71,8145.28,91171.68466,724202791.1,685315,875
1.58E+12,1/6/2020 0:00,BTC/USDT,7357.64,7795.34,7346.76,7758,54635.69532,413330481.2,449937,874
1.58E+12,1/5/2020 0:00,BTC/USDT,7354.19,7495,7318,7358.75,38331.0856,284848683.8,329209,873
1.58E+12,1/4/2020 0:00,BTC/USDT,7345,7404,7272.21,7354.11,29987.97498,219874240.9,279370,872
1.58E+12,1/3/2020 0:00,BTC/USDT,6965.49,7405,6871.04,7344.96,68428.50045,495098583,519854,871
1.58E+12,1/2/2020 0:00,BTC/USDT,7200.77,7212.5,6924.74,6965.71,31951.48393,225982341.3,302667,870
1.58E+12,1/1/2020 0:00,BTC/USDT,7195.24,7255,7175.15,7200.85,16792.38817,121214452.1,194010,869
1.58E+12,12/31/2019 0:00,BTC/USDT,7246,7320,7145.01,7195.23,25954.45353,187518399.3,251976,868
1.58E+12,12/30/2019 0:00,BTC/USDT,7388.43,7408.24,7220,7246,29605.91178,216508875.5,279033,867
1.58E+12,12/29/2019 0:00,BTC/USDT,7315.36,7528.45,7288,7388.24,31387.10609,231731575.8,283213,866
1.58E+12,12/28/2019 0:00,BTC/USDT,7254.77,7365.01,7238.67,7316.14,26848.9822,196322192.4,272607,865
1.58E+12,12/27/2019 0:00,BTC/USDT,7202,7275.86,7076.42,7254.74,33642.70186,242214722.7,297262,864
1.58E+12,12/26/2019 0:00,BTC/USDT,7205.01,7435,7157.12,7202,36259.76108,263289799,337695,863
1.58E+12,12/25/2019 0:00,BTC/USDT,7255.77,7271.77,7128.86,7204.63,27492.04432,198273303.1,289924,862
1.58E+12,12/24/2019 0:00,BTC/USDT,7317.3,7436.68,7157.04,7255.77,43629.49419,318428019,384678,861
1.58E+12,12/23/2019 0:00,BTC/USDT,7500.71,7695.38,7265.84,7317.09,68051.9972,510710431.8,530669,860
1.58E+12,12/22/2019 0:00,BTC/USDT,7131.59,7518.54,7122.47,7501.44,39137.45515,285577206.9,356612,859
1.58E+12,12/21/2019 0:00,BTC/USDT,7188.01,7190.58,7105,7132.75,19467.17403,139069157.1,212162,858
1.58E+12,12/20/2019 0:00,BTC/USDT,7151.31,7220,7079.5,7187.83,32132.06921,229842650.4,312766,857
1.58E+12,12/19/2019 0:00,BTC/USDT,7277.83,7380,7038.31,7150.3,55509.04908,397407677.1,439761,856
1.58E+12,12/18/2019 0:00,BTC/USDT,6623.84,7440,6435,7277.83,95636.65125,654057202.2,714073,855
1.58E+12,12/17/2019 0:00,BTC/USDT,6891.44,6942.21,6560,6623.82,53865.06993,364087469.8,454097,854
1.58E+12,12/16/2019 0:00,BTC/USDT,7119.6,7150,6836,6891.72,43863.99306,307508569.9,371202,853
1.58E+12,12/15/2019 0:00,BTC/USDT,7064.14,7200.3,7008.35,7118.59,26395.77814,187402764.6,262651,852
1.58E+12,12/14/2019 0:00,BTC/USDT,7257.37,7271.77,7012,7064.05,29561.98597,211004228,276819,851
1.58E+12,12/13/2019 0:00,BTC/USDT,7197.76,7309.05,7190.76,7258.48,27609.8738,199836160.2,252135,850
1.58E+12,12/12/2019 0:00,BTC/USDT,7210,7295,7080.3,7198.08,42288.60093,303657479.5,331414,849
1.58E+12,12/11/2019 0:00,BTC/USDT,7224.15,7275.5,7125.66,7210,30093.09194,217095653.9,268269,848
1.58E+12,12/10/2019 0:00,BTC/USDT,7338.64,7407.6,7157.1,7224.13,49723.76214,363127435.4,439637,847
1.58E+12,12/9/2019 0:00,BTC/USDT,7510.11,7650,7273,7338.64,46621.88749,347471155.5,359648,846
1.58E+12,12/8/2019 0:00,BTC/USDT,7487.31,7564,7374.86,7510.11,29856.89763,223314325.6,257514,845
1.58E+12,12/7/2019 0:00,BTC/USDT,7527.8,7619.62,7470.16,7488.21,31498.68417,237000924.9,263592,844
1.58E+12,12/6/2019 0:00,BTC/USDT,7389,7590.03,7305,7527.47,48189.08794,356905919,367854,843
1.58E+12,12/5/2019 0:00,BTC/USDT,7194.59,7485,7150,7389,59306.67886,434738864.8,430359,842
1.58E+12,12/4/2019 0:00,BTC/USDT,7292.71,7750,7067,7194.32,83147.14914,608623482.8,516158,841
1.58E+12,12/3/2019 0:00,BTC/USDT,7294.42,7400,7241.35,7292.71,33149.47749,242379261.1,265391,840
1.58E+12,12/2/2019 0:00,BTC/USDT,7391.5,7420.56,7151.1,7294.28,46330.25604,337889295.5,326881,839
1.58E+12,12/1/2019 0:00,BTC/USDT,7540.63,7541.85,7210,7390.89,60769.34231,446524917.2,420573,838
1.58E+12,11/30/2019 0:00,BTC/USDT,7740.99,7810,7441,7541.89,46989.43362,358749026.4,346506,837
1.57E+12,11/29/2019 0:00,BTC/USDT,7418.52,7850,7362.3,7739.68,60745.30087,463006956.7,412929,836
1.57E+12,11/28/2019 0:00,BTC/USDT,7507.9,7643,7360,7419.49,56933.98111,427572714.9,388953,835
1.57E+12,11/27/2019 0:00,BTC/USDT,7154.75,7655,6840,7508.52,92452.87349,671646609.2,582055,834
1.57E+12,11/26/2019 0:00,BTC/USDT,7109.99,7340,7017.48,7156.14,65722.39769,469602476.9,433933,833
1.57E+12,11/25/2019 0:00,BTC/USDT,6900.23,7377.69,6515,7109.57,119645.7352,831628458.3,679721,832
1.57E+12,11/24/2019 0:00,BTC/USDT,7311.1,7330.39,6861,6903.28,67890.20648,481922941.3,446014,831
1.57E+12,11/23/2019 0:00,BTC/USDT,7268.23,7344.48,7080.01,7311.57,50449.89476,364446217.4,414045,830
1.57E+12,11/22/2019 0:00,BTC/USDT,7627.79,7750,6790,7268.23,126603.1403,917881536.3,817604,829
1.57E+12,11/21/2019 0:00,BTC/USDT,8098.56,8134.73,7500,7627.74,58418.78026,455166676.3,430062,828
1.57E+12,11/20/2019 0:00,BTC/USDT,8133.83,8264.29,8038.4,8098.01,32466.23098,263387575.5,288843,827
1.57E+12,11/19/2019 0:00,BTC/USDT,8186.5,8218.63,8003,8133.64,43556.06103,353463792,357382,826
1.57E+12,11/18/2019 0:00,BTC/USDT,8502.87,8503.52,8060,8187.17,43017.69094,358706174.8,366263,825
1.57E+12,11/17/2019 0:00,BTC/USDT,8490.74,8635,8350.68,8502.4,27009.03708,229995700.8,259594,824
1.57E+12,11/16/2019 0:00,BTC/USDT,8471.62,8543,8400,8491.02,20902.29975,177222838.4,231473,823
1.57E+12,11/15/2019 0:00,BTC/USDT,8646.38,8790,8400,8471.73,46087.41775,394708981.3,423919,822
1.57E+12,11/14/2019 0:00,BTC/USDT,8777.54,8800,8582.6,8646.68,33468.46896,290104307,337019,821
1.57E+12,11/13/2019 0:00,BTC/USDT,8821.91,8844.99,8702,8777.12,26810.11692,235060554.1,281593,820
1.57E+12,11/12/2019 0:00,BTC/USDT,8733.36,8888,8567.6,8821.94,40366.62947,352675938.4,406765,819
1.57E+12,11/11/2019 0:00,BTC/USDT,9040.16,9072.32,8618.68,8733.27,44888.05355,394585996.3,415982,818
1.57E+12,11/10/2019 0:00,BTC/USDT,8809.18,9147.19,8750,9039.47,34422.0298,307316853.9,375946,817
1.57E+12,11/9/2019 0:00,BTC/USDT,8773.74,8880,8724.88,8809.41,29469.48141,259733491.8,326730,816
1.57E+12,11/8/2019 0:00,BTC/USDT,9214,9261,8696,8773.73,62107.28924,555589996,567331,815
1.57E+12,11/7/2019 0:00,BTC/USDT,9339.16,9375,9101,9216.2,39117.47085,361217475.1,401984,814
1.57E+12,11/6/2019 0:00,BTC/USDT,9307.73,9440.91,9250.01,9339.05,37336.17037,348607499.8,402997,813
1.57E+12,11/5/2019 0:00,BTC/USDT,9392.4,9454.95,9175.76,9308.66,45935.87367,428156963.1,492885,812
1.57E+12,11/4/2019 0:00,BTC/USDT,9196.46,9513.68,9115.84,9393.35,45894.45628,426792003.2,453749,811
1.57E+12,11/3/2019 0:00,BTC/USDT,9289.85,9362.57,9066.14,9194.71,27894.37828,256664259.7,326024,810
1.57E+12,11/2/2019 0:00,BTC/USDT,9231.4,9373.74,9186.21,9289.52,28923.06083,268119579.7,325421,809
1.57E+12,11/1/2019 0:00,BTC/USDT,9140.86,9279,9030,9231.61,43594.81412,398803069,478002,808
1.57E+12,10/31/2019 0:00,BTC/USDT,9154.02,9405,8913,9140.85,54376.0249,498152743.7,490183,807
1.57E+12,10/30/2019 0:00,BTC/USDT,9407.62,9409.84,9001.01,9154.72,55241.78643,506584830,524035,806
1.57E+12,10/29/2019 0:00,BTC/USDT,9204.45,9550,9072,9407.62,64158.46245,600611324.6,559589,805
1.57E+12,10/28/2019 0:00,BTC/USDT,9528.23,9902.1,9160,9205.14,80174.21732,759178942.9,681128,804
1.57E+12,10/27/2019 0:00,BTC/USDT,9230,9794.98,9074.34,9529.93,93833.5416,887438297.7,799978,803
1.57E+12,10/26/2019 0:00,BTC/USDT,8655.88,10370,8470.38,9230,162588.5854,1522244166,1185369,802
1.57E+12,10/25/2019 0:00,BTC/USDT,7412.41,8799,7361,8655.02,90748.21817,737329544.9,775418,801
1.57E+12,10/24/2019 0:00,BTC/USDT,7468.47,7503.68,7337.99,7412.41,32714.38327,243246414.9,403778,800
1.57E+12,10/23/2019 0:00,BTC/USDT,8020.06,8047.59,7300,7466.62,63897.4571,488220760.6,610241,799
1.57E+12,10/22/2019 0:00,BTC/USDT,8197.28,8297.99,8000,8020,34651.82866,283535483.4,384699,798
1.57E+12,10/21/2019 0:00,BTC/USDT,8223.35,8333,8142.03,8197.27,30448.67954,250117281.6,367169,797
1.57E+12,10/20/2019 0:00,BTC/USDT,7949.87,8297,7870,8223.35,34286.45265,275899861.7,396091,796
1.57E+12,10/19/2019 0:00,BTC/USDT,7946.89,8098.1,7866.92,7948.01,26627.88939,211909734.1,349746,795
1.57E+12,10/18/2019 0:00,BTC/USDT,8070.71,8115,7816.01,7947.01,31353.18142,248931322.1,399783,794
1.57E+12,10/17/2019 0:00,BTC/USDT,7995.02,8124.92,7929.03,8070.58,29656.94916,238343204.5,356490,793
1.57E+12,10/16/2019 0:00,BTC/USDT,8159.3,8181.16,7917,7991.74,34733.59397,279586845.5,421026,792
1.57E+12,10/15/2019 0:00,BTC/USDT,8346.86,8403,8090,8159.29,32773.06248,270727559.8,399447,791
1.57E+12,10/14/2019 0:00,BTC/USDT,8275.24,8388.85,8203,8348.2,29810.66325,247530733.2,345679,790
1.57E+12,10/13/2019 0:00,BTC/USDT,8301.98,8451.37,8160,8275.01,27840.73995,232149438.4,320051,789
1.57E+12,10/12/2019 0:00,BTC/USDT,8257.95,8400,8250,8300.09,21339.3341,177707852.6,280633,788
1.57E+12,10/11/2019 0:00,BTC/USDT,8557.82,8779.51,8212.38,8258.5,50405.28442,424413201.5,471818,787
1.57E+12,10/10/2019 0:00,BTC/USDT,8562.15,8644,8414.52,8558.03,39137.94617,333925412.3,406932,786
1.57E+12,10/9/2019 0:00,BTC/USDT,8170.79,8670,8115,8560.74,55038.70438,462845251.8,537805,785
1.57E+12,10/8/2019 0:00,BTC/USDT,8190.82,8325,8088.75,8168.39,35452.65742,290675248.1,395685,784
1.57E+12,10/7/2019 0:00,BTC/USDT,7855.3,8299.92,7762,8190.09,52202.0723,420921679.8,482605,783
1.57E+12,10/6/2019 0:00,BTC/USDT,8127.55,8153.87,7785,7854.25,34676.10405,275447898,325795,782
1.57E+12,10/5/2019 0:00,BTC/USDT,8137.09,8183.41,8012.98,8126.19,21907.61556,177252877,237769,781
1.57E+12,10/4/2019 0:00,BTC/USDT,8224.43,8232.41,8005,8137.13,26476.3304,215325611.7,259012,780
1.57E+12,10/3/2019 0:00,BTC/USDT,8360,8393,8060,8223.96,30488.28406,250291751.3,281307,779
1.57E+12,10/2/2019 0:00,BTC/USDT,8292.67,8373.91,8151.22,8359.94,26243.38664,216325351.9,261430,778
1.57E+12,10/1/2019 0:00,BTC/USDT,8289.97,8500,8173.05,8292.44,43472.41809,362980689.9,387653,777
1.57E+12,9/30/2019 0:00,BTC/USDT,8043.04,8337.26,7710,8289.34,55865.48726,449120676.8,455556,776
1.57E+12,9/29/2019 0:00,BTC/USDT,8199.38,8229.13,7890,8043.82,31544.21139,253660600.3,322501,775
1.57E+12,9/28/2019 0:00,BTC/USDT,8177.47,8315,8001.09,8198.81,34473.60517,280672404.7,319113,774
1.57E+12,9/27/2019 0:00,BTC/USDT,8063.49,8265,7852.15,8177.91,43882.92463,352800745.2,369518,773
1.57E+12,9/26/2019 0:00,BTC/USDT,8430.05,8465.99,7750,8063.73,67930.85375,552794530.9,522062,772
1.57E+12,9/25/2019 0:00,BTC/USDT,8497.55,8730,8215.64,8430.05,60783.89226,512437200.4,544806,771
1.57E+12,9/24/2019 0:00,BTC/USDT,9702.2,9794.99,7800,8493.14,94007.3452,838996309.2,748712,770
1.57E+12,9/23/2019 0:00,BTC/USDT,10028.05,10049.99,9615.77,9702.25,31937.23236,314390584.6,332817,769
1.57E+12,9/22/2019 0:00,BTC/USDT,9985.15,10089,9853.97,10028.87,22049.27526,220133631.6,253713,768
1.57E+12,9/21/2019 0:00,BTC/USDT,10167.92,10176.7,9900,9986.39,20544.1752,206034034.5,245439,767
1.57E+12,9/20/2019 0:00,BTC/USDT,10243.7,10281,10061.39,10168.59,25088.49107,255205290.2,267032,766
1.57E+12,9/19/2019 0:00,BTC/USDT,10156.41,10325,9653,10244.29,44826.28258,447676493,429727,765
1.57E+12,9/18/2019 0:00,BTC/USDT,10187.48,10258.02,10100,10156.99,24250.2493,247024351.6,299466,764
1.57E+12,9/17/2019 0:00,BTC/USDT,10249.68,10275,10128.01,10187.82,22914.32456,233944812.6,287483,763
1.57E+12,9/16/2019 0:00,BTC/USDT,10303.34,10355,10078,10251.31,28971.40166,296325130.2,274368,762
1.57E+12,9/15/2019 0:00,BTC/USDT,10332.81,10360,10252.15,10302.01,18047.65401,185853330.4,194733,761
1.57E+12,9/14/2019 0:00,BTC/USDT,10344.13,10419.99,10222.33,10335.02,23621.53352,244063007.1,253929,760
1.57E+12,9/13/2019 0:00,BTC/USDT,10415.01,10439,10153,10342.06,30280.33978,311632094.3,304947,759
1.57E+12,9/12/2019 0:00,BTC/USDT,10158.75,10448.81,10040,10415.01,34511.16276,353390091,317881,758
1.57E+12,9/11/2019 0:00,BTC/USDT,10098.19,10293,9880,10158.33,31953.82456,321637085.5,309120,757
1.57E+12,9/10/2019 0:00,BTC/USDT,10302.58,10384.99,9953,10098.15,28915.41223,294323839.5,286763,756
1.57E+12,9/9/2019 0:00,BTC/USDT,10381.24,10480,10068.5,10303.12,39835.72761,409724831.9,330459,755
1.57E+12,9/8/2019 0:00,BTC/USDT,10455.9,10592.5,10208,10381.18,23984.67202,249900964.4,237752,754
1.57E+12,9/7/2019 0:00,BTC/USDT,10298.71,10558,10288.57,10455.88,27637.87739,287851131.2,272011,753
1.57E+12,9/6/2019 0:00,BTC/USDT,10563.13,10905.87,10150,10298.73,58799.64096,623662984.4,455334,752
1.57E+12,9/5/2019 0:00,BTC/USDT,10565.92,10900,10450,10564.49,33970.96064,358861340.8,309846,751
1.57E+12,9/4/2019 0:00,BTC/USDT,10611.85,10799,10369.89,10567.02,43943.88903,463526509.3,383457,750
1.57E+12,9/3/2019 0:00,BTC/USDT,10340,10773,10272,10615.28,47998.37678,505617667.4,416076,749
1.57E+12,9/2/2019 0:00,BTC/USDT,9723.59,10450,9712.5,10340,44740.24809,448462178.6,354155,748
1.57E+12,9/1/2019 0:00,BTC/USDT,9588.74,9830,9520,9724.98,19545.40484,188513289.1,191324,747
1.57E+12,8/31/2019 0:00,BTC/USDT,9582.76,9684.51,9420.75,9587.47,17130.29007,164116756.5,199188,746
1.57E+12,8/30/2019 0:00,BTC/USDT,9499.01,9696,9350.41,9584.54,26834.3181,255854874.5,259270,745
1.57E+12,8/29/2019 0:00,BTC/USDT,9721,9724,9320,9498.44,35532.69491,337838761.6,343887,744
1.57E+12,8/28/2019 0:00,BTC/USDT,10185.69,10299,9601.01,9721,42110.55538,420034883,381293,743
1.57E+12,8/27/2019 0:00,BTC/USDT,10373.6,10391.08,10051.08,10185.05,28402.77538,289340681.1,292888,742
1.57E+12,8/26/2019 0:00,BTC/USDT,10142.69,10604,10137.93,10372.25,41687.5116,432249835.5,405316,741
1.57E+12,8/25/2019 0:00,BTC/USDT,10134.61,10333,9906.97,10142.69,26271.6574,265132761.3,289956,740
1.57E+12,8/24/2019 0:00,BTC/USDT,10388.16,10419.42,9890,10134.35,27692.45684,279962133.6,313227,739
1.57E+12,8/23/2019 0:00,BTC/USDT,10099.9,10445,10019.79,10389.55,27550.33617,282732431.8,326866,738
1.57E+12,8/22/2019 0:00,BTC/USDT,10140.82,10242,9762,10099.88,34059.64274,341371442.9,401148,737
1.57E+12,8/21/2019 0:00,BTC/USDT,10760.51,10804.13,9858,10142.57,47355.71928,482889274.5,458814,736
1.57E+12,8/20/2019 0:00,BTC/USDT,10914.73,10949.96,10560,10760.51,32298.92168,346664453.1,305065,735
1.57E+12,8/19/2019 0:00,BTC/USDT,10306.17,10930,10258.6,10915.54,37243.31922,396233441,337022,734
1.57E+12,8/18/2019 0:00,BTC/USDT,10216.05,10500,10080,10306.78,24085.39517,248508872.5,265705,733
1.57E+12,8/17/2019 0:00,BTC/USDT,10331.15,10465.14,10000,10216.02,29000.5812,297776329,332795,732
1.57E+12,8/16/2019 0:00,BTC/USDT,10296.77,10536.03,9750,10331.54,51758.14292,527258446.4,504740,731
1.57E+12,8/15/2019 0:00,BTC/USDT,10055.16,10460,9911,10293.93,38174.45112,387705855.1,373368,730
1.57E+12,8/14/2019 0:00,BTC/USDT,10893.36,10897.48,9928.1,10050.37,54451.8475,567724729.1,534507,729
1.57E+12,8/13/2019 0:00,BTC/USDT,11398.35,11456.16,10788.45,10892.71,33234.72968,368994475.5,337834,728
1.57E+12,8/12/2019 0:00,BTC/USDT,11539.08,11577.89,11235.32,11396.08,17568.22708,200325471.6,255966,727
1.57E+12,8/11/2019 0:00,BTC/USDT,11309.24,11600,11112.11,11549.97,26772.90691,304862403.4,306234,726
1.57E+12,8/10/2019 0:00,BTC/USDT,11879.98,11985,11270,11309.31,42633.08705,492217964.5,399237,725
1.57E+12,8/9/2019 0:00,BTC/USDT,11994.17,12045.68,11700,11879.99,39427.15259,467011047.9,410902,724
1.57E+12,8/8/2019 0:00,BTC/USDT,11975.04,12060,11521,11999.77,51207.25717,604389131.1,473584,723
1.57E+12,8/7/2019 0:00,BTC/USDT,11481.69,12141.17,11382.84,11975.03,69173.39035,814597979.1,592916,722
1.57E+12,8/6/2019 0:00,BTC/USDT,11830,12330.7,11226.7,11481.69,76705.38988,904119081.6,625827,721
1.56E+12,8/5/2019 0:00,BTC/USDT,10929.99,11937.52,10927.8,11828.8,65153.67371,757976547.2,622610,720
1.56E+12,8/4/2019 0:00,BTC/USDT,10816.86,11040,10552,10929.23,39924.74514,431793873.4,353721,719
1.56E+12,8/3/2019 0:00,BTC/USDT,10523.75,10904.77,10497.93,10816.86,33802.31882,363852799.9,348893,718
1.56E+12,8/2/2019 0:00,BTC/USDT,10375,10670,10281.35,10523.75,42990.44422,450323284.2,431322,717
1.56E+12,8/1/2019 0:00,BTC/USDT,10080.53,10467.86,9863.46,10374.99,41727.63703,422156523.7,378062,716
1.56E+12,7/31/2019 0:00,BTC/USDT,9575,10109.8,9555,10080.53,39515.35456,389690761.4,364212,715
1.56E+12,7/30/2019 0:00,BTC/USDT,9509.07,9714.28,9402,9574.21,32536.36883,310867928.3,283961,714
1.56E+12,7/29/2019 0:00,BTC/USDT,9541.54,9729,9395,9507.64,29021.93741,277497756.8,294468,713
1.56E+12,7/28/2019 0:00,BTC/USDT,9478.92,9594.99,9165,9541.54,29401.02294,278537286.1,271327,712
1.56E+12,7/27/2019 0:00,BTC/USDT,9824,10188.66,9333,9476.52,43809.7783,424932725,401418,711
1.56E+12,7/26/2019 0:00,BTC/USDT,9882.15,9889.98,9637,9824,27167.46322,265108103.1,299935,710
1.56E+12,7/25/2019 0:00,BTC/USDT,9763.4,10175,9720.03,9879.87,37873.35473,378938450.1,368176,709
1.56E+12,7/24/2019 0:00,BTC/USDT,9864.78,9937,9525,9763.28,43475.38038,422534162.1,424762,708
1.56E+12,7/23/2019 0:00,BTC/USDT,10343.08,10343.97,9822,9864.91,47624.37071,478441909.4,448147,707
1.56E+12,7/22/2019 0:00,BTC/USDT,10590.15,10683.16,10100,10340.31,40467.95484,421016379.4,389565,706
1.56E+12,7/21/2019 0:00,BTC/USDT,10740.27,10817.9,10288,10589.45,38834.28794,409661486,395452,705
1.56E+12,7/20/2019 0:00,BTC/USDT,10505.78,11068.99,10350,10740.23,47331.89985,505569016.4,461660,704
1.56E+12,7/19/2019 0:00,BTC/USDT,10628.64,10769.71,10121.84,10504.29,56546.93213,589931612.3,567735,703
1.56E+12,7/18/2019 0:00,BTC/USDT,9668.86,10788,9252,10627.16,80283.31025,807822745.2,734821,702
1.56E+12,7/17/2019 0:00,BTC/USDT,9430.17,9957,9060,9667.92,84942.67272,809555508.3,757742,701
1.56E+12,7/16/2019 0:00,BTC/USDT,10833.78,11028,9350.01,9439.59,97219.44341,982462166.7,796646,700
1.56E+12,7/15/2019 0:00,BTC/USDT,10174.18,11100,9860,10838.72,81922.42633,851028723.7,732206,699
1.56E+12,7/14/2019 0:00,BTC/USDT,11355.78,11452,10103,10174.18,72517.57924,777646151.6,649043,698
1.56E+12,7/13/2019 0:00,BTC/USDT,11757.22,11799.98,10830,11355.76,54245.59455,614050008,510305,697
1.56E+12,7/12/2019 0:00,BTC/USDT,11342.88,11885,11073,11757.22,56321.85828,649824820.8,537561,696
1.56E+12,7/11/2019 0:00,BTC/USDT,12108.11,12111.73,11000,11342.89,87506.46106,1007356802,760057,695
1.56E+12,7/10/2019 0:00,BTC/USDT,12548.51,13147.08,11569,12108.37,109246.045,1369749940,899391,694
1.56E+12,7/9/2019 0:00,BTC/USDT,12238.6,12794.73,12068,12543.41,78442.13034,975986802,660273,693
1.56E+12,7/8/2019 0:00,BTC/USDT,11410,12338.03,11220,12238.6,52182.36722,618530684.4,507860,692
1.56E+12,7/7/2019 0:00,BTC/USDT,11256.45,11538,11094.37,11406.24,38884.7956,439439052.9,366769,691
1.56E+12,7/6/2019 0:00,BTC/USDT,10982.41,11665,10964.51,11256.49,51469.49633,585001376.2,470692,690
1.56E+12,7/5/2019 0:00,BTC/USDT,11145.67,11406.83,10796.44,10970.73,63534.35058,705853649,564857,689
1.56E+12,7/4/2019 0:00,BTC/USDT,11940,12000,11055,11145.67,66512.22189,775818897.4,643867,688
1.56E+12,7/3/2019 0:00,BTC/USDT,10844.98,11991.89,10841.04,11940,96815.90029,1097804643,814754,687
1.56E+12,7/2/2019 0:00,BTC/USDT,10624.9,10938.75,9727,10842.85,109561.0387,1128353805,870148,686
1.56E+12,7/1/2019 0:00,BTC/USDT,10854.1,11282.28,10030,10624.93,90962.26827,972343281.9,757458,685
1.56E+12,6/30/2019 0:00,BTC/USDT,11903.13,12180,10766.03,10854.1,84512.53044,971151050.9,711267,684
1.56E+12,6/29/2019 0:00,BTC/USDT,12407.06,12441.54,11475.02,11903.13,69642.07416,829011822.2,732073,683
1.56E+12,6/28/2019 0:00,BTC/USDT,11329.99,12480,10982.88,12400.63,95795.20396,1129888341,883116,682
1.56E+12,6/27/2019 0:00,BTC/USDT,13098.38,13478.04,10525.1,11329.99,173894.8209,2058443849,1357233,681
1.56E+12,6/26/2019 0:00,BTC/USDT,11821.28,13970,11741,13093.8,155930.1474,1996178375,1355074,680
1.56E+12,6/25/2019 0:00,BTC/USDT,11056.59,11850,11026,11820.86,61276.68665,697773986.3,597798,679
1.56E+12,6/24/2019 0:00,BTC/USDT,10905.95,11143.63,10620.8,11056.59,43101.04529,469746663.9,440335,678
1.56E+12,6/23/2019 0:00,BTC/USDT,10729,11392.64,10555.18,10906.07,57445.32395,625330374.7,557935,677
1.56E+12,6/22/2019 0:00,BTC/USDT,10159.86,11160,9921.72,10729.5,104169.448,1112069568,923334,676
1.56E+12,6/21/2019 0:00,BTC/USDT,9518.06,10174.99,9518.06,10159.86,50484.41589,494783688,474344,675
1.56E+12,6/20/2019 0:00,BTC/USDT,9253.76,9590,9175.2,9517.12,34556.05398,323621848.2,350662,674
1.56E+12,6/19/2019 0:00,BTC/USDT,9081.97,9304,8960,9255.49,32147.7065,293748062.7,306202,673
1.56E+12,6/18/2019 0:00,BTC/USDT,9312.13,9336.36,8950,9081.55,51554.5694,470271954.3,449730,672
1.56E+12,6/17/2019 0:00,BTC/USDT,8953,9444,8950,9313.96,47895.48537,441567296.1,462160,671
1.56E+12,6/16/2019 0:00,BTC/USDT,8810.77,9333,8760,8953.33,63289.25122,574211343,552319,670
